crop,location,date,buying_price,selling_price
rice,uttarpradesh,09-08-2025,2023.42,2380.5
rice,uttarpradesh,06-09-2025,2042.23,2402.62
rice,uttarpradesh,04-10-2025,1916.38,2254.57
rice,madhyapradesh,01-01-2022,2222.33,2614.51
rice,madhyapradesh,29-01-2022,2301.05,2707.12
rice,madhyapradesh,26-02-2022,2363.44,2780.52
rice,madhyapradesh,26-03-2022,2337.47,2749.97
rice,madhyapradesh,23-04-2022,2281.7,2684.35
rice,madhyapradesh,21-05-2022,2508.04,2950.63
rice,madhyapradesh,18-06-2022,2373.45,2792.3
rice,madhyapradesh,16-07-2022,2408.51,2833.54
rice,madhyapradesh,13-08-2022,2583.06,3038.89
rice,madhyapradesh,10-09-2022,2496.3,2936.82
rice,madhyapradesh,08-10-2022,2662.81,3132.72
rice,madhyapradesh,05-11-2022,2645.89,3112.81
rice,madhyapradesh,03-12-2022,2563.49,3015.87
rice,madhyapradesh,31-12-2022,2169.03,2551.8
rice,madhyapradesh,28-01-2023,2412.67,2838.43
rice,madhyapradesh,25-02-2023,2240.79,2636.22
rice,madhyapradesh,25-03-2023,2418.17,2844.91
rice,madhyapradesh,22-04-2023,2391.82,2813.9
rice,madhyapradesh,20-05-2023,2485.55,2924.18
rice,madhyapradesh,17-06-2023,2498.18,2939.04
rice,madhyapradesh,15-07-2023,2516.09,2960.1
rice,madhyapradesh,12-08-2023,2506.06,2948.3
rice,madhyapradesh,09-09-2023,2611.12,3071.9
rice,madhyapradesh,07-10-2023,2460.86,2895.13
rice,madhyapradesh,04-11-2023,2521.49,2966.46
rice,madhyapradesh,02-12-2023,2672.44,3144.05
rice,madhyapradesh,30-12-2023,2236.55,2631.24
rice,madhyapradesh,27-01-2024,2328.03,2738.86
rice,madhyapradesh,24-02-2024,2331.41,2742.83
rice,madhyapradesh,23-03-2024,2373.42,2792.26
rice,madhyapradesh,20-04-2024,2376.71,2796.13
rice,madhyapradesh,18-05-2024,2482.59,2920.7
rice,madhyapradesh,15-06-2024,2409.97,2835.26
rice,madhyapradesh,13-07-2024,2530.21,2976.72
rice,madhyapradesh,10-08-2024,2450.89,2883.4
rice,madhyapradesh,07-09-2024,2473.74,2910.28
rice,madhyapradesh,05-10-2024,2467.94,2903.46
rice,madhyapradesh,02-11-2024,2513.97,2957.61
rice,madhyapradesh,30-11-2024,2522.39,2967.52
rice,madhyapradesh,28-12-2024,2288.93,2692.86
rice,madhyapradesh,25-01-2025,2369.75,2787.94
rice,madhyapradesh,22-02-2025,2264.05,2663.59
rice,madhyapradesh,22-03-2025,2298.99,2704.7
rice,madhyapradesh,19-04-2025,2390.77,2812.67
rice,madhyapradesh,17-05-2025,2477.42,2914.61
rice,madhyapradesh,14-06-2025,2568.29,3021.52
rice,madhyapradesh,12-07-2025,2486.01,2924.72
rice,madhyapradesh,09-08-2025,2453.92,2886.97
rice,madhyapradesh,06-09-2025,2435.46,2865.25
rice,madhyapradesh,04-10-2025,2486.79,2925.63
rice,westbengal,01-01-2022,1727.33,2032.15
rice,westbengal,29-01-2022,1719.01,2022.36
rice,westbengal,26-02-2022,1835.29,2159.17
rice,westbengal,26-03-2022,1809.53,2128.86
rice,westbengal,23-04-2022,1962.44,2308.75
rice,westbengal,21-05-2022,1905.95,2242.29
rice,westbengal,18-06-2022,1955.96,2301.13
rice,westbengal,16-07-2022,1867.84,2197.46
rice,westbengal,13-08-2022,2034.93,2394.03
rice,westbengal,10-09-2022,1983.07,2333.02
rice,westbengal,08-10-2022,2081.95,2449.35
rice,westbengal,05-11-2022,2044.43,2405.21
rice,westbengal,03-12-2022,2045.38,2406.33
rice,westbengal,31-12-2022,1773.91,2086.95
rice,westbengal,28-01-2023,1749.77,2058.55
rice,westbengal,25-02-2023,1747.0,2055.29
rice,westbengal,25-03-2023,1932.97,2274.08
rice,westbengal,22-04-2023,1869.41,2199.3
rice,westbengal,20-05-2023,1956.9,2302.24
rice,westbengal,17-06-2023,1899.05,2234.18
rice,westbengal,15-07-2023,1857.71,2185.54
rice,westbengal,12-08-2023,1988.02,2338.85
rice,westbengal,09-09-2023,1896.27,2230.91
rice,westbengal,07-10-2023,1936.72,2278.5
rice,westbengal,04-11-2023,2042.15,2402.53
rice,westbengal,02-12-2023,2011.41,2366.36
rice,westbengal,30-12-2023,1872.68,2203.15
rice,westbengal,27-01-2024,1737.86,2044.54
rice,westbengal,24-02-2024,1877.42,2208.73
rice,westbengal,23-03-2024,1870.99,2201.17
rice,westbengal,20-04-2024,1928.05,2268.29
rice,westbengal,18-05-2024,1843.83,2169.21
rice,westbengal,15-06-2024,1922.43,2261.68
rice,westbengal,13-07-2024,1930.75,2271.47
rice,westbengal,10-08-2024,1951.37,2295.73
rice,westbengal,07-09-2024,2056.36,2419.25
rice,westbengal,05-10-2024,2105.49,2477.05
rice,westbengal,02-11-2024,1989.9,2341.06
rice,westbengal,30-11-2024,2076.49,2442.93
rice,westbengal,28-12-2024,1804.1,2122.47
rice,westbengal,25-01-2025,1850.17,2176.67
rice,westbengal,22-02-2025,1910.92,2248.14
rice,westbengal,22-03-2025,1797.21,2114.37
rice,westbengal,19-04-2025,1819.43,2140.51
rice,westbengal,17-05-2025,1926.24,2266.17
rice,westbengal,14-06-2025,1852.31,2179.19
rice,westbengal,12-07-2025,1877.06,2208.31
rice,westbengal,09-08-2025,1879.21,2210.84
rice,westbengal,06-09-2025,1886.16,2219.01
rice,westbengal,04-10-2025,1997.2,2349.65
rice,bihar,01-01-2022,2019.37,2375.73
rice,bihar,29-01-2022,2032.08,2390.68
rice,bihar,26-02-2022,2157.62,2538.38
rice,bihar,26-03-2022,2183.03,2568.27
rice,bihar,23-04-2022,2155.37,2535.73
rice,bihar,21-05-2022,2232.11,2626.01
rice,bihar,18-06-2022,2310.75,2718.53
rice,bihar,16-07-2022,2307.05,2714.18
rice,bihar,13-08-2022,2296.6,2701.88
rice,bihar,10-09-2022,2330.94,2742.28
rice,bihar,08-10-2022,2420.28,2847.39
rice,bihar,05-11-2022,2327.85,2738.65
rice,bihar,03-12-2022,2381.71,2802.01
rice,bihar,31-12-2022,2092.87,2462.2
rice,bihar,28-01-2023,2173.42,2556.97
rice,bihar,25-02-2023,2182.92,2568.14
rice,bihar,25-03-2023,2047.9,2409.29
rice,bihar,22-04-2023,2092.99,2462.34
rice,bihar,20-05-2023,2148.9,2528.12
rice,bihar,17-06-2023,2271.97,2672.9
rice,bihar,15-07-2023,2258.03,2656.5
rice,bihar,12-08-2023,2220.28,2612.1
rice,bihar,09-09-2023,2207.79,2597.4
rice,bihar,07-10-2023,2363.45,2780.53
rice,bihar,04-11-2023,2392.26,2814.42
rice,bihar,02-12-2023,2476.1,2913.06
rice,bihar,30-12-2023,2062.52,2426.49
rice,bihar,27-01-2024,2086.85,2455.12
rice,bihar,24-02-2024,2025.18,2382.57
rice,bihar,23-03-2024,2041.15,2401.35
rice,bihar,20-04-2024,2150.61,2530.13
rice,bihar,18-05-2024,2152.12,2531.91
rice,bihar,15-06-2024,2161.44,2542.87
rice,bihar,13-07-2024,2150.86,2530.42
rice,bihar,10-08-2024,2373.0,2791.77
rice,bihar,07-09-2024,2371.02,2789.44
rice,bihar,05-10-2024,2337.13,2749.56
rice,bihar,02-11-2024,2451.14,2883.69
rice,bihar,30-11-2024,2489.6,2928.94
rice,bihar,28-12-2024,2097.95,2468.18
rice,bihar,25-01-2025,2040.02,2400.02
rice,bihar,22-02-2025,2016.68,2372.57
rice,bihar,22-03-2025,2194.43,2581.68
rice,bihar,19-04-2025,2158.94,2539.93
rice,bihar,17-05-2025,2224.25,2616.76
rice,bihar,14-06-2025,2309.02,2716.49
rice,bihar,12-07-2025,2171.08,2554.21
rice,bihar,09-08-2025,2287.59,2691.28
rice,bihar,06-09-2025,2324.88,2735.15
rice,bihar,04-10-2025,2317.76,2726.78
rice,odisha,01-01-2022,1655.62,1947.79
rice,odisha,29-01-2022,1673.78,1969.15
rice,odisha,26-02-2022,1752.44,2061.7
rice,odisha,26-03-2022,1806.49,2125.28
rice,odisha,23-04-2022,1735.03,2041.21
rice,odisha,21-05-2022,1820.63,2141.92
rice,odisha,18-06-2022,1768.74,2080.87
rice,odisha,16-07-2022,1909.36,2246.31
rice,odisha,13-08-2022,1906.93,2243.45
rice,odisha,10-09-2022,1879.29,2210.93
rice,odisha,08-10-2022,1882.35,2214.53
rice,odisha,05-11-2022,1876.4,2207.53
rice,odisha,03-12-2022,1898.68,2233.74
rice,odisha,31-12-2022,1760.23,2070.86
rice,odisha,28-01-2023,1685.85,1983.35
rice,odisha,25-02-2023,1725.64,2030.17
rice,odisha,25-03-2023,1829.23,2152.04
rice,odisha,22-04-2023,1792.9,2109.29
rice,odisha,20-05-2023,1793.64,2110.17
rice,odisha,17-06-2023,1791.33,2107.45
rice,odisha,15-07-2023,1770.87,2083.38
rice,odisha,12-08-2023,1823.39,2145.17
rice,odisha,09-09-2023,1917.88,2256.33
rice,odisha,07-10-2023,1914.61,2252.48
rice,odisha,04-11-2023,1961.57,2307.73
rice,odisha,02-12-2023,1875.54,2206.52
rice,odisha,30-12-2023,1689.46,1987.6
rice,odisha,27-01-2024,1774.95,2088.18
rice,odisha,24-02-2024,1712.46,2014.66
rice,odisha,23-03-2024,1778.68,2092.56
rice,odisha,20-04-2024,1698.25,1997.94
rice,odisha,18-05-2024,1870.54,2200.64
rice,odisha,15-06-2024,1826.68,2149.04
rice,odisha,13-07-2024,1780.33,2094.5
rice,odisha,10-08-2024,1785.79,2100.93
rice,odisha,07-09-2024,1879.43,2211.09
rice,odisha,05-10-2024,1900.78,2236.21
rice,odisha,02-11-2024,1834.1,2157.76
rice,odisha,30-11-2024,2027.98,2385.86
rice,odisha,28-12-2024,1750.61,2059.54
rice,odisha,25-01-2025,1695.6,1994.82
rice,odisha,22-02-2025,1657.21,1949.66
rice,odisha,22-03-2025,1802.03,2120.03
rice,odisha,19-04-2025,1764.78,2076.21
rice,odisha,17-05-2025,1824.73,2146.74
rice,odisha,14-06-2025,1808.61,2127.78
rice,odisha,12-07-2025,1786.56,2101.84
rice,odisha,09-08-2025,1910.84,2248.05
rice,odisha,06-09-2025,1959.73,2305.56
rice,odisha,04-10-2025,1842.43,2167.57
ragi,karnataka,01-01-2022,1417.54,1667.69
ragi,karnataka,29-01-2022,1513.38,1780.45
ragi,karnataka,26-02-2022,1471.22,1730.85
ragi,karnataka,26-03-2022,1544.35,1816.88
ragi,karnataka,23-04-2022,1560.61,1836.01
ragi,karnataka,21-05-2022,1489.59,1752.46
ragi,karnataka,18-06-2022,1586.28,1866.21
ragi,karnataka,16-07-2022,1546.2,1819.06
ragi,karnataka,13-08-2022,1645.86,1936.3
ragi,karnataka,10-09-2022,1596.48,1878.21
ragi,karnataka,08-10-2022,1664.84,1958.64
ragi,karnataka,05-11-2022,1595.61,1877.19
ragi,karnataka,03-12-2022,1615.71,1900.83
ragi,karnataka,31-12-2022,1446.7,1702.0
ragi,karnataka,28-01-2023,1524.57,1793.61
ragi,karnataka,25-02-2023,1468.49,1727.64
ragi,karnataka,25-03-2023,1435.62,1688.96
ragi,karnataka,22-04-2023,1511.61,1778.36
ragi,karnataka,20-05-2023,1500.09,1764.81
ragi,karnataka,17-06-2023,1549.58,1823.03
ragi,karnataka,15-07-2023,1566.24,1842.63
ragi,karnataka,12-08-2023,1570.32,1847.43
ragi,karnataka,09-09-2023,1566.81,1843.31
ragi,karnataka,07-10-2023,1562.91,1838.72
ragi,karnataka,04-11-2023,1663.24,1956.75
ragi,karnataka,02-12-2023,1660.76,1953.83
ragi,karnataka,30-12-2023,1396.01,1642.37
ragi,karnataka,27-01-2024,1492.13,1755.45
ragi,karnataka,24-02-2024,1402.92,1650.5
ragi,karnataka,23-03-2024,1524.31,1793.31
ragi,karnataka,20-04-2024,1536.7,1807.88
ragi,karnataka,18-05-2024,1571.13,1848.39
ragi,karnataka,15-06-2024,1524.02,1792.96
ragi,karnataka,13-07-2024,1584.99,1864.7
ragi,karnataka,10-08-2024,1627.95,1915.24
ragi,karnataka,07-09-2024,1671.95,1967.0
ragi,karnataka,05-10-2024,1612.38,1896.92
ragi,karnataka,02-11-2024,1555.52,1830.02
ragi,karnataka,30-11-2024,1649.3,1940.35
ragi,karnataka,28-12-2024,1447.17,1702.55
ragi,karnataka,25-01-2025,1505.81,1771.54
ragi,karnataka,22-02-2025,1525.02,1794.14
ragi,karnataka,22-03-2025,1479.03,1740.03
ragi,karnataka,19-04-2025,1509.7,1776.12
ragi,karnataka,17-05-2025,1517.12,1784.85
ragi,karnataka,14-06-2025,1575.87,1853.96
ragi,karnataka,12-07-2025,1545.43,1818.15
ragi,karnataka,09-08-2025,1601.77,1884.44
ragi,karnataka,06-09-2025,1540.11,1811.89
ragi,karnataka,04-10-2025,1608.22,1892.02
ragi,tamilnadu,01-01-2022,1631.44,1919.34
ragi,tamilnadu,29-01-2022,1711.25,2013.23
ragi,tamilnadu,26-02-2022,1725.04,2029.46
ragi,tamilnadu,26-03-2022,1780.78,2095.03
ragi,tamilnadu,23-04-2022,1802.29,2120.34
ragi,tamilnadu,21-05-2022,1824.93,2146.98
ragi,tamilnadu,18-06-2022,1760.93,2071.68
ragi,tamilnadu,16-07-2022,1769.95,2082.29
ragi,tamilnadu,13-08-2022,1863.57,2192.44
ragi,tamilnadu,10-09-2022,1892.21,2226.13
ragi,tamilnadu,08-10-2022,1934.51,2275.89
ragi,tamilnadu,05-11-2022,1798.22,2115.55
ragi,tamilnadu,03-12-2022,1824.14,2146.05
ragi,tamilnadu,31-12-2022,1679.96,1976.42
ragi,tamilnadu,28-01-2023,1749.56,2058.31
ragi,tamilnadu,25-02-2023,1784.12,2098.96
ragi,tamilnadu,25-03-2023,1762.71,2073.78
ragi,tamilnadu,22-04-2023,1729.45,2034.65
ragi,tamilnadu,20-05-2023,1690.89,1989.28
ragi,tamilnadu,17-06-2023,1806.16,2124.89
ragi,tamilnadu,15-07-2023,1870.18,2200.21
ragi,tamilnadu,12-08-2023,1813.42,2133.43
ragi,tamilnadu,09-09-2023,1880.15,2211.94
ragi,tamilnadu,07-10-2023,1940.29,2282.7
ragi,tamilnadu,04-11-2023,1800.12,2117.79
ragi,tamilnadu,02-12-2023,1962.88,2309.27
ragi,tamilnadu,30-12-2023,1623.94,1910.52
ragi,tamilnadu,27-01-2024,1657.88,1950.45
ragi,tamilnadu,24-02-2024,1639.34,1928.63
ragi,tamilnadu,23-03-2024,1725.63,2030.15
ragi,tamilnadu,20-04-2024,1752.43,2061.68
ragi,tamilnadu,18-05-2024,1813.16,2133.13
ragi,tamilnadu,15-06-2024,1723.49,2027.64
ragi,tamilnadu,13-07-2024,1727.09,2031.87
ragi,tamilnadu,10-08-2024,1891.32,2225.08
ragi,tamilnadu,07-09-2024,1866.45,2195.82
ragi,tamilnadu,05-10-2024,1816.71,2137.31
ragi,tamilnadu,02-11-2024,1963.58,2310.1
ragi,tamilnadu,30-11-2024,1838.39,2162.81
ragi,tamilnadu,28-12-2024,1651.76,1943.25
ragi,tamilnadu,25-01-2025,1637.58,1926.57
ragi,tamilnadu,22-02-2025,1657.99,1950.58
ragi,tamilnadu,22-03-2025,1635.87,1924.55
ragi,tamilnadu,19-04-2025,1793.98,2110.57
ragi,tamilnadu,17-05-2025,1832.31,2155.66
ragi,tamilnadu,14-06-2025,1813.97,2134.08
ragi,tamilnadu,12-07-2025,1741.34,2048.63
ragi,tamilnadu,09-08-2025,1813.06,2133.01
ragi,tamilnadu,06-09-2025,1815.89,2136.34
ragi,tamilnadu,04-10-2025,1881.39,2213.4
ragi,andhrapradesh,01-01-2022,1470.01,1729.42
ragi,andhrapradesh,29-01-2022,1462.21,1720.25
ragi,andhrapradesh,26-02-2022,1570.6,1847.76
ragi,andhrapradesh,26-03-2022,1490.42,1753.44
ragi,andhrapradesh,23-04-2022,1537.19,1808.46
ragi,andhrapradesh,21-05-2022,1570.96,1848.19
ragi,andhrapradesh,18-06-2022,1550.24,1823.81
ragi,andhrapradesh,16-07-2022,1622.14,1908.4
ragi,andhrapradesh,13-08-2022,1641.21,1930.84
ragi,andhrapradesh,10-09-2022,1728.68,2033.74
ragi,andhrapradesh,08-10-2022,1631.87,1919.85
ragi,andhrapradesh,05-11-2022,1764.97,2076.43
ragi,andhrapradesh,03-12-2022,1729.89,2035.16
ragi,andhrapradesh,31-12-2022,1447.81,1703.31
ragi,andhrapradesh,28-01-2023,1509.58,1775.98
ragi,andhrapradesh,25-02-2023,1546.38,1819.27
ragi,andhrapradesh,25-03-2023,1574.24,1852.05
ragi,andhrapradesh,22-04-2023,1484.99,1747.05
ragi,andhrapradesh,20-05-2023,1590.34,1870.99
ragi,andhrapradesh,17-06-2023,1591.56,1872.42
ragi,andhrapradesh,15-07-2023,1675.65,1971.35
ragi,andhrapradesh,12-08-2023,1594.2,1875.53
ragi,andhrapradesh,09-09-2023,1696.74,1996.17
ragi,andhrapradesh,07-10-2023,1683.82,1980.97
ragi,andhrapradesh,04-11-2023,1659.58,1952.45
ragi,andhrapradesh,02-12-2023,1726.21,2030.83
ragi,andhrapradesh,30-12-2023,1499.12,1763.67
ragi,andhrapradesh,27-01-2024,1526.35,1795.71
ragi,andhrapradesh,24-02-2024,1551.71,1825.54
ragi,andhrapradesh,23-03-2024,1561.11,1836.6
ragi,andhrapradesh,20-04-2024,1607.74,1891.46
ragi,andhrapradesh,18-05-2024,1593.78,1875.04
ragi,andhrapradesh,15-06-2024,1656.3,1948.59
ragi,andhrapradesh,13-07-2024,1634.12,1922.5
ragi,andhrapradesh,10-08-2024,1597.91,1879.89
ragi,andhrapradesh,07-09-2024,1637.75,1926.77
ragi,andhrapradesh,05-10-2024,1679.24,1975.58
ragi,andhrapradesh,02-11-2024,1723.6,2027.77
ragi,andhrapradesh,30-11-2024,1633.14,1921.34
ragi,andhrapradesh,28-12-2024,1450.87,1706.9
ragi,andhrapradesh,25-01-2025,1536.81,1808.01
ragi,andhrapradesh,22-02-2025,1468.93,1728.15
ragi,andhrapradesh,22-03-2025,1480.12,1741.32
ragi,andhrapradesh,19-04-2025,1561.25,1836.77
ragi,andhrapradesh,17-05-2025,1647.79,1938.58
ragi,andhrapradesh,14-06-2025,1596.99,1878.81
ragi,andhrapradesh,12-07-2025,1677.15,1973.12
ragi,andhrapradesh,09-08-2025,1682.86,1979.84
ragi,andhrapradesh,06-09-2025,1607.47,1891.14
ragi,andhrapradesh,04-10-2025,1720.08,2023.62
ragi,telangana,01-01-2022,1439.85,1693.94
ragi,telangana,29-01-2022,1449.33,1705.1
ragi,telangana,26-02-2022,1408.79,1657.4
ragi,telangana,26-03-2022,1393.53,1639.45
ragi,telangana,23-04-2022,1534.63,1805.45
ragi,telangana,21-05-2022,1430.85,1683.35
ragi,telangana,18-06-2022,1571.64,1848.99
ragi,telangana,16-07-2022,1573.72,1851.44
ragi,telangana,13-08-2022,1570.89,1848.11
ragi,telangana,10-09-2022,1628.45,1915.82
ragi,telangana,08-10-2022,1644.72,1934.96
ragi,telangana,05-11-2022,1637.12,1926.02
ragi,telangana,03-12-2022,1584.59,1864.22
ragi,telangana,31-12-2022,1437.64,1691.34
ragi,telangana,28-01-2023,1345.7,1583.18
ragi,telangana,25-02-2023,1437.12,1690.73
ragi,telangana,25-03-2023,1442.76,1697.36
ragi,telangana,22-04-2023,1492.09,1755.4
ragi,telangana,20-05-2023,1509.74,1776.17
ragi,telangana,17-06-2023,1514.28,1781.51
ragi,telangana,15-07-2023,1567.99,1844.7
ragi,telangana,12-08-2023,1604.09,1887.17
ragi,telangana,09-09-2023,1493.01,1756.48
ragi,telangana,07-10-2023,1529.47,1799.38
ragi,telangana,04-11-2023,1513.26,1780.31
ragi,telangana,02-12-2023,1667.86,1962.19
ragi,telangana,30-12-2023,1405.61,1653.66
ragi,telangana,27-01-2024,1473.19,1733.17
ragi,telangana,24-02-2024,1391.99,1637.63
ragi,telangana,23-03-2024,1386.01,1630.6
ragi,telangana,20-04-2024,1514.24,1781.46
ragi,telangana,18-05-2024,1544.93,1817.56
ragi,telangana,15-06-2024,1471.89,1731.63
ragi,telangana,13-07-2024,1505.09,1770.69
ragi,telangana,10-08-2024,1481.1,1742.47
ragi,telangana,07-09-2024,1623.21,1909.66
ragi,telangana,05-10-2024,1540.56,1812.42
ragi,telangana,02-11-2024,1587.55,1867.71
ragi,telangana,30-11-2024,1541.45,1813.47
ragi,telangana,28-12-2024,1451.13,1707.21
ragi,telangana,25-01-2025,1362.92,1603.44
ragi,telangana,22-02-2025,1425.25,1676.76
ragi,telangana,22-03-2025,1474.02,1734.14
ragi,telangana,19-04-2025,1502.4,1767.53
ragi,telangana,17-05-2025,1550.36,1823.95
ragi,telangana,14-06-2025,1489.45,1752.29
ragi,telangana,12-07-2025,1555.81,1830.37
ragi,telangana,09-08-2025,1483.36,1745.13
ragi,telangana,06-09-2025,1540.64,1812.52
ragi,telangana,04-10-2025,1508.29,1774.46
ragi,kerala,01-01-2022,1388.18,1633.15
ragi,kerala,29-01-2022,1482.58,1744.21
ragi,kerala,26-02-2022,1368.9,1610.47
ragi,kerala,26-03-2022,1434.66,1687.84
ragi,kerala,23-04-2022,1462.63,1720.74
ragi,kerala,21-05-2022,1555.49,1829.99
ragi,kerala,18-06-2022,1559.44,1834.63
ragi,kerala,16-07-2022,1462.35,1720.41
ragi,kerala,13-08-2022,1569.47,1846.44
ragi,kerala,10-09-2022,1565.27,1841.49
ragi,kerala,08-10-2022,1651.12,1942.49
ragi,kerala,05-11-2022,1570.77,1847.97
ragi,kerala,03-12-2022,1594.36,1875.72
ragi,kerala,31-12-2022,1357.59,1597.16
ragi,kerala,28-01-2023,1364.93,1605.8
ragi,kerala,25-02-2023,1485.98,1748.21
ragi,kerala,25-03-2023,1446.9,1702.23
ragi,kerala,22-04-2023,1494.89,1758.7
ragi,kerala,20-05-2023,1509.52,1775.91
ragi,kerala,17-06-2023,1520.54,1788.87
ragi,kerala,15-07-2023,1450.47,1706.44
ragi,kerala,12-08-2023,1585.05,1864.77
ragi,kerala,09-09-2023,1518.38,1786.33
ragi,kerala,07-10-2023,1516.87,1784.55
ragi,kerala,04-11-2023,1603.58,1886.57
ragi,kerala,02-12-2023,1541.28,1813.27
ragi,kerala,30-12-2023,1438.2,1692.0
ragi,kerala,27-01-2024,1376.98,1619.98
ragi,kerala,24-02-2024,1395.22,1641.43
ragi,kerala,23-03-2024,1507.21,1773.19
ragi,kerala,20-04-2024,1445.74,1700.87
ragi,kerala,18-05-2024,1435.97,1689.38
ragi,kerala,15-06-2024,1566.23,1842.62
ragi,kerala,13-07-2024,1447.65,1703.12
ragi,kerala,10-08-2024,1596.09,1877.75
ragi,kerala,07-09-2024,1502.97,1768.2
ragi,kerala,05-10-2024,1517.51,1785.31
ragi,kerala,02-11-2024,1553.56,1827.72
ragi,kerala,30-11-2024,1558.34,1833.34
ragi,kerala,28-12-2024,1423.61,1674.84
ragi,kerala,25-01-2025,1351.25,1589.71
ragi,kerala,22-02-2025,1366.33,1607.45
ragi,kerala,22-03-2025,1495.63,1759.56
ragi,kerala,19-04-2025,1432.4,1685.18
ragi,kerala,17-05-2025,1462.2,1720.24
ragi,kerala,14-06-2025,1456.86,1713.95
ragi,kerala,12-07-2025,1455.2,1712.0
ragi,kerala,09-08-2025,1578.11,1856.6
ragi,kerala,06-09-2025,1562.4,1838.12
ragi,kerala,04-10-2025,1614.53,1899.45
ragi,maharashtra,01-01-2022,1432.79,1685.63
ragi,maharashtra,29-01-2022,1413.29,1662.69
ragi,maharashtra,26-02-2022,1372.95,1615.23
ragi,maharashtra,26-03-2022,1446.75,1702.06
ragi,maharashtra,23-04-2022,1528.78,1798.56
ragi,maharashtra,21-05-2022,1413.35,1662.76
ragi,maharashtra,18-06-2022,1540.8,1812.71
ragi,maharashtra,16-07-2022,1571.38,1848.68
ragi,maharashtra,13-08-2022,1536.43,1807.57
ragi,maharashtra,10-09-2022,1544.02,1816.5
ragi,maharashtra,08-10-2022,1640.68,1930.21
ragi,maharashtra,05-11-2022,1515.69,1783.16
ragi,maharashtra,03-12-2022,1599.33,1881.56
ragi,maharashtra,31-12-2022,1380.32,1623.9
ragi,maharashtra,28-01-2023,1437.68,1691.39
ragi,maharashtra,25-02-2023,1427.41,1679.31
ragi,maharashtra,25-03-2023,1505.44,1771.11
ragi,maharashtra,22-04-2023,1401.17,1648.43
ragi,maharashtra,20-05-2023,1418.89,1669.28
ragi,maharashtra,17-06-2023,1514.59,1781.87
ragi,maharashtra,15-07-2023,1449.92,1705.79
ragi,maharashtra,12-08-2023,1498.65,1763.12
ragi,maharashtra,09-09-2023,1571.17,1848.43
ragi,maharashtra,07-10-2023,1575.5,1853.53
ragi,maharashtra,04-11-2023,1557.6,1832.47
ragi,maharashtra,02-12-2023,1681.97,1978.79
ragi,maharashtra,30-12-2023,1398.28,1645.04
ragi,maharashtra,27-01-2024,1404.89,1652.81
ragi,maharashtra,24-02-2024,1443.87,1698.67
ragi,maharashtra,23-03-2024,1388.23,1633.21
ragi,maharashtra,20-04-2024,1493.12,1756.61
ragi,maharashtra,18-05-2024,1533.22,1803.79
ragi,maharashtra,15-06-2024,1520.97,1789.38
ragi,maharashtra,13-07-2024,1556.52,1831.2
ragi,maharashtra,10-08-2024,1567.0,1843.53
ragi,maharashtra,07-09-2024,1506.34,1772.17
ragi,maharashtra,05-10-2024,1560.33,1835.68
ragi,maharashtra,02-11-2024,1542.27,1814.43
ragi,maharashtra,30-11-2024,1576.89,1855.16
ragi,maharashtra,28-12-2024,1387.55,1632.41
ragi,maharashtra,25-01-2025,1399.56,1646.54
ragi,maharashtra,22-02-2025,1370.96,1612.89
ragi,maharashtra,22-03-2025,1435.61,1688.95
ragi,maharashtra,19-04-2025,1487.75,1750.29
ragi,maharashtra,17-05-2025,1462.36,1720.42
ragi,maharashtra,14-06-2025,1446.32,1701.55
ragi,maharashtra,12-07-2025,1579.87,1858.67
ragi,maharashtra,09-08-2025,1466.78,1725.62
ragi,maharashtra,06-09-2025,1601.97,1884.67
ragi,maharashtra,04-10-2025,1504.14,1769.58
ragi,gujarat,01-01-2022,1218.98,1434.1
ragi,gujarat,29-01-2022,1242.99,1462.34
ragi,gujarat,26-02-2022,1227.14,1443.69
ragi,gujarat,26-03-2022,1245.79,1465.63
ragi,gujarat,23-04-2022,1257.66,1479.6
ragi,gujarat,21-05-2022,1243.26,1462.66
ragi,gujarat,18-06-2022,1231.32,1448.61
ragi,gujarat,16-07-2022,1275.56,1500.66
ragi,gujarat,13-08-2022,1331.02,1565.9
ragi,gujarat,10-09-2022,1357.36,1596.89
ragi,gujarat,08-10-2022,1388.36,1633.36
ragi,gujarat,05-11-2022,1383.84,1628.05
ragi,gujarat,03-12-2022,1432.88,1685.74
ragi,gujarat,31-12-2022,1202.51,1414.72
ragi,gujarat,28-01-2023,1187.53,1397.09
ragi,gujarat,25-02-2023,1229.76,1446.78
ragi,gujarat,25-03-2023,1199.63,1411.33
ragi,gujarat,22-04-2023,1269.55,1493.59
ragi,gujarat,20-05-2023,1229.93,1446.98
ragi,gujarat,17-06-2023,1229.52,1446.5
ragi,gujarat,15-07-2023,1339.22,1575.55
ragi,gujarat,12-08-2023,1292.02,1520.02
ragi,gujarat,09-09-2023,1358.99,1598.81
ragi,gujarat,07-10-2023,1348.98,1587.04
ragi,gujarat,04-11-2023,1395.51,1641.78
ragi,gujarat,02-12-2023,1416.01,1665.89
ragi,gujarat,30-12-2023,1247.05,1467.12
